Restaurant_Name,Link
Shree Anandhaas Sweets & Snacks,https://www.swiggy.com/restaurants/shree-anandhaas-sweets-and-snacks-sai-baba-colony-coimbatore-coimbatore-295128
Shree Bombay Badam Milk And Lassi,https://www.swiggy.com/restaurants/shree-bombay-badam-milk-and-lassi-r-s-puram-coimbatore-408152
Shree Kulfi,https://www.swiggy.com/restaurants/shree-kulfi-r-s-puram-coimbatore-392295
Shree Narayani hotel,https://www.swiggy.com/restaurants/shree-narayani-hotel-hopes-coimbatore-396927
Shree Pappu Restaurant,https://www.swiggy.com/restaurants/shree-pappu-restaurant-ganapathy-ganapathypudur-coimbatore-66702
Shree Pappu Restaurant,https://www.swiggy.com/restaurants/shree-pappu-restaurant-saravanampatty-saravanampatti-coimbatore-66699
Shree Renuga Mess,https://www.swiggy.com/restaurants/shree-renuga-mess-lakshmipuram-balan-nagar-coimbatore-55825
Shree Sai Virundhu,https://www.swiggy.com/restaurants/shree-sai-virundhu-gandhipuram-coimbatore-140296
Shri Amutheesar,https://www.swiggy.com/restaurants/shri-amutheesar-saravanampatti-coimbatore-433672
SIDE DISH FACTORY,https://www.swiggy.com/restaurants/side-dish-factory-hopes-peelamedu-coimbatore-303209
SIDE DISH FACTORY ,https://www.swiggy.com/restaurants/side-dish-factory-saravanampatti-coimbatore-350700
SIDHS CAFE,https://www.swiggy.com/restaurants/sidhs-cafe-ramanathapuram-coimbatore-417539
Signature bowls by Dinercafe,https://www.swiggy.com/restaurants/signature-bowls-by-dinercafe-sai-baba-colony-coimbatore-408015
Simply Kebab,https://www.swiggy.com/restaurants/simply-kebab-saravanampatti-coimbatore-157817
Sit And Chat,https://www.swiggy.com/restaurants/sit-and-chat-hopes-cheran-ma-nagar-coimbatore-337285
Sita Paani,https://www.swiggy.com/restaurants/sita-paani-near-cms-school-ganapathypudur-coimbatore-60957
Sivakannan Restaurant,https://www.swiggy.com/restaurants/sivakannan-restaurant-neelambur-chinniyampalayam-coimbatore-176555
"SIVAS	ANJARAIPETTI	UNAVAGAM",https://www.swiggy.com/restaurants/sivas-anjaraipetti-unavagam-coi-ganapathy-ganapathypudur-coimbatore-299891
SK RESTAURANT,https://www.swiggy.com/restaurants/sk-restaurant-gandhipuram-coimbatore-431955
SK Spices Restaurant,https://www.swiggy.com/restaurants/sk-spices-restaurant-gandhipuram-balaji-nagar-coimbatore-56746
SLAY Coffee,https://www.swiggy.com/restaurants/slay-coffee-mettupalayam-road-ranganathapuram-coimbatore-344636
SLAY Coffee,https://www.swiggy.com/restaurants/slay-coffee-saravanamapatti-saravanampatti-coimbatore-344639
Sm Bhagavathi Chat Shop,https://www.swiggy.com/restaurants/sm-bhagavathi-chat-shop-r-s-puram-coimbatore-416731
SMS Hotels,https://www.swiggy.com/restaurants/sms-hotels-avinashi-main-rd-new-sidhapudur-coimbatore-55430
SM Tiffen Center,https://www.swiggy.com/restaurants/sm-tiffen-center-hopes-coimbatore-426635
Snosicle,https://www.swiggy.com/restaurants/snosicle-bharathi-park-sai-baba-colony-coimbatore-75727
Snosicle,https://www.swiggy.com/restaurants/snosicle-ramanathapuram-coimbatore-390003
South West food truck,https://www.swiggy.com/restaurants/south-west-food-truck-ramanathapuram-coimbatore-441650
sparta's Hut,https://www.swiggy.com/restaurants/spartas-hut-peelamedu-sri-sivasakthi-nagar-coimbatore-158688
Spicy Garden,https://www.swiggy.com/restaurants/spicy-garden-saravanampatti-coimbatore-54154
Splater,https://www.swiggy.com/restaurants/splater-race-course-coimbatore-381436
Sree Annapoorani Hotel,https://www.swiggy.com/restaurants/sree-annapoorani-hotel-gandhipuram-kec-colony-coimbatore-209281
Sree Annapoorna,https://www.swiggy.com/restaurants/sree-annapoorna-avarampalayam-gandhipuram-coimbatore-57001
Sree Annapoorna,https://www.swiggy.com/restaurants/sree-annapoorna-ganapathy-ganapathypudur-coimbatore-53562
Sree Annapoorna,https://www.swiggy.com/restaurants/sree-annapoorna-peelamedu-madhusudhan-layout-coimbatore-52787
Sree Annapoorna,https://www.swiggy.com/restaurants/sree-annapoorna-race-course-gopalapuram-coimbatore-51206
Sree Annapoorna,https://www.swiggy.com/restaurants/sree-annapoorna-rs-puram-r-s-puram-west-coimbatore-51208
Sree Annapoorna,https://www.swiggy.com/restaurants/sree-annapoorna-sri-vali-complex-saibaba-colony-coimbatore-51205
Sree Annapoorna Sweets & Savouries,https://www.swiggy.com/restaurants/sree-annapoorna-sweets-and-savouries-ganapathy-ganapathypudur-coimbatore-57927
Sree Annapoorna Sweets & Savouries,https://www.swiggy.com/restaurants/sree-annapoorna-sweets-and-savouries-gandhipuram-coimbatore-58687
Sree Annapoorna Sweets & Savouries,https://www.swiggy.com/restaurants/sree-annapoorna-sweets-and-savouries-peelamedu-madhusudhan-layout-coimbatore-57929
Sree Annapoorna Sweets & Savouries,https://www.swiggy.com/restaurants/sree-annapoorna-sweets-and-savouries-race-course-gopalapuram-coimbatore-57909
Sree Annapoorna Sweets & Savouries,https://www.swiggy.com/restaurants/sree-annapoorna-sweets-and-savouries-rs-puram-r-s-puram-west-coimbatore-58686
Sree Annapoorna Sweets & Savouries,https://www.swiggy.com/restaurants/sree-annapoorna-sweets-and-savouries-saibaba-colony-coimbatore-58684
Sree food villa,https://www.swiggy.com/restaurants/sree-food-villa-saravanampatti-coimbatore-417231
SREE NARSUVAIIYAGAM,https://www.swiggy.com/restaurants/sree-narsuvaiiyagam-gandhipuram-coimbatore-424039
Sree Ram Mess,https://www.swiggy.com/restaurants/sree-ram-mess-peelamedu-hope-college-coimbatore-52788
Sree sai foods,https://www.swiggy.com/restaurants/sree-sai-foods-coi-ganapathy-coimbatore-434085
Sree Sampoornaa,https://www.swiggy.com/restaurants/sree-sampoornaa-cross-cut-7th-street-gandhipuram-coimbatore-60015
Sree Sampoornaa,https://www.swiggy.com/restaurants/sree-sampoornaa-gandhipuram-saibaba-colony-coimbatore-60377
Sree Subbu  Mess,https://www.swiggy.com/restaurants/sree-subbu-mess-gandhipuram-ram-nagar-coimbatore-331001
Sree Subbu Mess,https://www.swiggy.com/restaurants/sree-subbu-mess-race-course-gopalapuram-coimbatore-63229
Sree Subbu Mess,https://www.swiggy.com/restaurants/sree-subbu-mess-rs-puram-r-s-puram-west-coimbatore-59207
Sree Velu Biriyani,https://www.swiggy.com/restaurants/sree-velu-biriyani-ganapathy-ganapathypudur-coimbatore-56266
Sri Aarvee Hotels,https://www.swiggy.com/restaurants/sri-aarvee-hotels-gandhipuram-balasundaram-layout-coimbatore-59268
SRI AMBAL CHETTINAD MESS,https://www.swiggy.com/restaurants/sri-ambal-chettinad-mess-hopes-civil-aerodrome-post-coimbatore-265033
SRI AMMAN  MESS,https://www.swiggy.com/restaurants/sri-amman-mess-peelamedu-coimbatore-305654
Sri Amutha Surabhi,https://www.swiggy.com/restaurants/sri-amutha-surabhi-sukarpet-cbe-r-s-puram-west-coimbatore-176679
Sri Angannan Biriyani-VH Road,https://www.swiggy.com/restaurants/sri-angannan-biriyani-vh-road-r-s-puram-town-hall-coimbatore-342383
SRI ANNALAKSHMI MESS,https://www.swiggy.com/restaurants/sri-annalakshmi-mess-hopes-coimbatore-400454
Sri Arasan Coffee House,https://www.swiggy.com/restaurants/sri-arasan-coffee-house-r-s-puram-r-s-puram-west-coimbatore-105120
Sri Ayyappa Restaurant,https://www.swiggy.com/restaurants/sri-ayyappa-restaurant-gandhipuram-r-s-puram-coimbatore-107556
Sri Balaaji Arul Jothi,https://www.swiggy.com/restaurants/sri-balaaji-arul-jothi-ramanathapuram-puliakulam-coimbatore-67647
Sri Ganapathy Chips,https://www.swiggy.com/restaurants/sri-ganapathy-chips-coi-ganapathy-coimbatore-431635
Sri Ganesh Sweets and Bakes,https://www.swiggy.com/restaurants/sri-ganesh-sweets-and-bakes-sai-baba-colony-coimbatore-389489
Sri Jothi Mess,https://www.swiggy.com/restaurants/sri-jothi-mess-hopes-sitra-coimbatore-322898
Sri Kamatchi Pattukottai Mess,https://www.swiggy.com/restaurants/sri-kamatchi-pattukottai-mess-r-s-puram-r-s-puram-west-coimbatore-228334
SRI KAPPI,https://www.swiggy.com/restaurants/sri-kappi-hopes-coimbatore-402996
Sri Krishna Bhavan Restaurant,https://www.swiggy.com/restaurants/sri-krishna-bhavan-restaurant-town-hall-coimbatore-50352
Sri Krishna Iyer Mess,https://www.swiggy.com/restaurants/sri-krishna-iyer-mess-gandhipuram-ram-nagar-coimbatore-132159
Sri Krishna Sweets,https://www.swiggy.com/restaurants/sri-krishna-sweets-100-ft-road-tatabad-coimbatore-77247
Sri Krishna Sweets,https://www.swiggy.com/restaurants/sri-krishna-sweets-avinashi-road-peelamedu-coimbatore-66049
Sri Krishna Sweets,https://www.swiggy.com/restaurants/sri-krishna-sweets-d-b-road-r-s-puram-r-s-puram-west-coimbatore-66046
Sri Krishna Sweets,https://www.swiggy.com/restaurants/sri-krishna-sweets-nsr-road-saibaba-colony-coimbatore-66048
Sri Krishna Sweets,https://www.swiggy.com/restaurants/sri-krishna-sweets-sakthi-road-saravanampatti-coimbatore-66050
Sri Krishna Sweets,https://www.swiggy.com/restaurants/sri-krishna-sweets-u-k-k-building-trichy-road-ramanathapuram-puliakulam-coimbatore-66051
Sri Krishna Tiffin Room,https://www.swiggy.com/restaurants/sri-krishna-tiffin-room-pn-palayam-balasundaram-layout-coimbatore-56378
Sri Kumaran Mess,https://www.swiggy.com/restaurants/sri-kumaran-mess-coi-ganapathy-coimbatore-386769
Sri Kumaran Mess,https://www.swiggy.com/restaurants/sri-kumaran-mess-saravanampatti-coimbatore-199133
SRI LAKSHMANA HOTEL,https://www.swiggy.com/restaurants/sri-lakshmana-hotel-saravanampatti-coimbatore-285959
SRI MAHALAKSHMI BAKERY,https://www.swiggy.com/restaurants/sri-mahalakshmi-bakery-hopes-coimbatore-436355
Sri MM Natural Food Company,https://www.swiggy.com/restaurants/sri-mm-natural-food-company-saravanampatti-coimbatore-440064
Sri Mookambika Mess,https://www.swiggy.com/restaurants/sri-mookambika-mess-r-s-puram-town-hall-coimbatore-104622
SRI MUNISHWARA HOTEL,https://www.swiggy.com/restaurants/sri-munishwara-hotel-sai-baba-colony-ramalingam-colony-coimbatore-301585
Sri om sakthi sweets and snacks,https://www.swiggy.com/restaurants/sri-om-sakthi-sweets-and-snacks-coi-ganapathy-coimbatore-434072
Sri Periyanayaki Amman Chettinadu hotel,https://www.swiggy.com/restaurants/sri-periyanayaki-amman-chettinadu-hotel-townhall-town-hall-coimbatore-206092
Sri Raja Biriyani Hotel,https://www.swiggy.com/restaurants/sri-raja-biriyani-hotel-gandhipuram-ram-nagar-coimbatore-50495
SRI RANGAM HOTEL AND CATERING SERVICE,https://www.swiggy.com/restaurants/sri-rangam-hotel-and-catering-service-hopes-coimbatore-410909
sri sai bhavan,https://www.swiggy.com/restaurants/sri-sai-bhavan-cheran-ma-nagar-hopes-coimbatore-148899
Sri Sai Cafe,https://www.swiggy.com/restaurants/sri-sai-cafe-race-course-coimbatore-380732
SRI SAI COFFEE,https://www.swiggy.com/restaurants/sri-sai-coffee-gandhipuram-coimbatore-447090
Sri Thirupathi Chettinadu Mess,https://www.swiggy.com/restaurants/sri-thirupathi-chettinadu-mess-ramanathapuram-coimbatore-404300
Sri Trupthi Mess Corner Kadai,https://www.swiggy.com/restaurants/sri-trupthi-mess-corner-kadai-413-ramanathapuram-kongu-nagar-coimbatore-64788
Sri Vasantham Restaurant,https://www.swiggy.com/restaurants/sri-vasantham-restaurant-r-s-puram-selvapuram-south-coimbatore-180188
Sri Veg Restaurant,https://www.swiggy.com/restaurants/sri-veg-restaurant-ramanathapuram-ondi-pudur-coimbatore-367337
SRKP CHETTINADU MESS,https://www.swiggy.com/restaurants/srkp-chettinadu-mess-hopes-peelamedu-coimbatore-333108
SS Chettinad Hotel,https://www.swiggy.com/restaurants/ss-chettinad-hotel-hopes-nehru-nagar-west-coimbatore-136156
SS Hotel,https://www.swiggy.com/restaurants/ss-hotel-gandhipuram-extension-coimbatore-123017
SS HYDERABAD BIRYANI,https://www.swiggy.com/restaurants/ss-hyderabad-biryani-gandhipuram-coimbatore-405679
Sticksy Icecreams,https://www.swiggy.com/restaurants/sticksy-icecreams-ramanathapuram-kallimadai-coimbatore-135756
Street Arabiya,https://www.swiggy.com/restaurants/street-arabiya-podanur-kallimadai-coimbatore-78312
Street Arabiya,https://www.swiggy.com/restaurants/street-arabiya-sai-baba-colony-ganapathypudur-coimbatore-220161
Street Arabiya,https://www.swiggy.com/restaurants/street-arabiya-sai-baba-colony-saibaba-colony-coimbatore-237929
Street Flavours,https://www.swiggy.com/restaurants/street-flavours-hopes-nehru-nagar-west-coimbatore-353565
Street Foods By Punjab Grill,https://www.swiggy.com/restaurants/street-foods-by-punjab-grill-prozone-mall-coi-ganapathy-coimbatore-125961
STREET ISTANBUL,https://www.swiggy.com/restaurants/street-istanbul-hopes-coimbatore-428127
Subbaiyya Fast Food,https://www.swiggy.com/restaurants/subbaiyya-fast-food-coi-ganapathy-ganapathypudur-coimbatore-355697
Subbanna kitchen,https://www.swiggy.com/restaurants/subbanna-kitchen-coi-ganapathy-coimbatore-407583
Subha Cafe,https://www.swiggy.com/restaurants/subha-cafe-nehru-nagar-thirumurugan-nagar-coimbatore-84528
Subway,https://www.swiggy.com/restaurants/subway-nanjundapuram-road-keelakarai-coimbatore-52013
Subway,https://www.swiggy.com/restaurants/subway-peelamedu-new-sidhapudur-coimbatore-123020
Subway,https://www.swiggy.com/restaurants/subway-saravanampatti-coimbatore-58144
Suchow Chinese Restaurant,https://www.swiggy.com/restaurants/suchow-chinese-restaurant-ganapathy-ganapathypudur-coimbatore-88641
Suna Pana 007,https://www.swiggy.com/restaurants/suna-pana-007-r-s-puram-coimbatore-411193
Sun catering Services,https://www.swiggy.com/restaurants/sun-catering-services-peelamedu-coimbatore-398160
Super Star Biryani,https://www.swiggy.com/restaurants/super-star-biryani-gandhipuram-ram-nagar-coimbatore-191235
Superstar Pizza,https://www.swiggy.com/restaurants/superstar-pizza-bharathi-park-saibaba-colony-coimbatore-50257
Suriya Sweets,https://www.swiggy.com/restaurants/suriya-sweets-vk-road-peelamedu-coimbatore-62062
Suvis Family Restaurant,https://www.swiggy.com/restaurants/suvis-family-restaurant-coi-ganapathy-coimbatore-418857
Swaadhissht Home Food Service,https://www.swiggy.com/restaurants/swaadhissht-home-food-service-gandhipuram-ganapathy-coimbatore-421065
Sweet Smith,https://www.swiggy.com/restaurants/sweet-smith-race-course-coimbatore-443912
Sweet Truth - Cake and Desserts,https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-mettupalayam-road-ranganathapuram-coimbatore-105009
Sweet Truth - Cake and Desserts,https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-saravanamapatti-saravanampatti-coimbatore-194293
Taco Bell,https://www.swiggy.com/restaurants/taco-bell-brookefields-r-s-puram-west-coimbatore-187491
Taco Bell,https://www.swiggy.com/restaurants/taco-bell-prozone-mall-saravanampatti-coimbatore-87908
Take away,https://www.swiggy.com/restaurants/take-away-ramanathapuram-puliakulam-coimbatore-364207
Tandoori Joint,https://www.swiggy.com/restaurants/tandoori-joint-saravanampatti-coimbatore-352463
Tandoori Spot,https://www.swiggy.com/restaurants/tandoori-spot-gandhipuram-ram-nagar-coimbatore-166170
Tandoori Tonight,https://www.swiggy.com/restaurants/tandoori-tonight-nava-india-peelamedu-coimbatore-51712
Taras Dine in,https://www.swiggy.com/restaurants/taras-dine-in-hopes-nehru-nagar-west-coimbatore-326037
TASTY FOODS,https://www.swiggy.com/restaurants/tasty-foods-sai-baba-colony-saibaba-colony-coimbatore-292089
TASTY KNOTS,https://www.swiggy.com/restaurants/tasty-knots-r-s-puram-coimbatore-422822
Tasty treat,https://www.swiggy.com/restaurants/tasty-treat-gandhipuram-coimbatore-392492
Tea time,https://www.swiggy.com/restaurants/tea-time-hopes-coimbatore-423172
Thalassery Restaurant,https://www.swiggy.com/restaurants/thalassery-restaurant-bus-stand-ukkadam-coimbatore-64475
Thambiyannan Biriyani Hotel,https://www.swiggy.com/restaurants/thambiyannan-biriyani-hotel-gandhipuram-coimbatore-50088
THANCOS NATURAL ICECREAMS,https://www.swiggy.com/restaurants/thancos-natural-icecreams-r-s-puram-r-s-puram-west-coimbatore-267312
Thats Y Food,https://www.swiggy.com/restaurants/thats-y-food-rs-puram-r-s-puram-west-coimbatore-50090
The Baby Chef,https://www.swiggy.com/restaurants/the-baby-chef-coi-ganapathy-coimbatore-360393
The Belgian Waffle Co.,https://www.swiggy.com/restaurants/the-belgian-waffle-co-coi-ganapathy-coimbatore-105951
The Belgian Waffle Co.,https://www.swiggy.com/restaurants/the-belgian-waffle-co-nsr-road-saibaba-colony-coimbatore-101977
The Belgian Waffle Co.,https://www.swiggy.com/restaurants/the-belgian-waffle-co-peelamedu-coimbatore-82488
The Belgian Waffle Co.,https://www.swiggy.com/restaurants/the-belgian-waffle-co-rs-puram-r-s-puram-west-coimbatore-181141
The Big Falooda,https://www.swiggy.com/restaurants/the-big-falooda-saravanampatti-coimbatore-342122
The Biryani Life,https://www.swiggy.com/restaurants/the-biryani-life-mettupalayam-road-ranganathapuram-coimbatore-198449
The Biryani Life,https://www.swiggy.com/restaurants/the-biryani-life-saravanamapatti-saravanampatti-coimbatore-243140
The black box kitchen,https://www.swiggy.com/restaurants/the-black-box-kitchen-gandhipuram-coimbatore-446481
The Bread King Bakery & Patisserie,https://www.swiggy.com/restaurants/the-bread-king-bakery-and-patisserie-ramanathapuram-parsn-sesh-nestle-campus-coimbatore-149613
The Budapest Bake House,https://www.swiggy.com/restaurants/the-budapest-bake-house-peelamedu-illango-nagar-coimbatore-112778
THE BURGER CROWN,https://www.swiggy.com/restaurants/the-burger-crown-saravanampatti-coimbatore-348148
THE CAFE,https://www.swiggy.com/restaurants/the-cafe-saravanampatti-coimbatore-444080
The Cake Empire,https://www.swiggy.com/restaurants/the-cake-empire-ramanathapuram-sreepathy-nagar-coimbatore-101672
The Cake Houz,https://www.swiggy.com/restaurants/the-cake-houz-gandipark-selvapuram-north-coimbatore-61923
The Cakepoint,https://www.swiggy.com/restaurants/the-cakepoint-gandhipuram-coi-ganapathy-coimbatore-63233
The Cakepoint,https://www.swiggy.com/restaurants/the-cakepoint-ramanathapuram-rukmani-nagar-coimbatore-63232
THE CAKE SPOT,https://www.swiggy.com/restaurants/the-cake-spot-peelamedu-vinayagapuram-coimbatore-372538
The Cake Tigress,https://www.swiggy.com/restaurants/the-cake-tigress-sai-baba-colony-coimbatore-425381
The cake time,https://www.swiggy.com/restaurants/the-cake-time-sai-baba-colony-coimbatore-382900
The Cakewalk,https://www.swiggy.com/restaurants/the-cakewalk-saravanampatti-coimbatore-coimbatore-94993
The Cascade,https://www.swiggy.com/restaurants/the-cascade-avinashi-road-peelamedu-west-coimbatore-53336
THE CAVERN LOUNGE AND KITCHEN,https://www.swiggy.com/restaurants/the-cavern-lounge-and-kitchen-gandhipuram-balasundaram-layout-coimbatore-332268
The China Town,https://www.swiggy.com/restaurants/the-china-town-race-course-coimbatore-303158
The Chocolate Room,https://www.swiggy.com/restaurants/the-chocolate-room-race-course-coimbatore-107630
The ConerEatz,https://www.swiggy.com/restaurants/the-conereatz-saravanampatti-coimbatore-270070
The Donuts,https://www.swiggy.com/restaurants/the-donuts-nsr-road-saibaba-colony-coimbatore-51204
The Donuts,https://www.swiggy.com/restaurants/the-donuts-trichy-road-puliakulam-coimbatore-51203
The Food Bar,https://www.swiggy.com/restaurants/the-food-bar-race-course-area-coimbatore-82052
The French Door Cafe & Restaurant,https://www.swiggy.com/restaurants/the-french-door-cafe-and-restaurant-rs-puram-r-s-puram-west-coimbatore-57355
The Fruit Creamery,https://www.swiggy.com/restaurants/the-fruit-creamery-8th-cross-saibaba-colony-coimbatore-68673
The Good Bowl,https://www.swiggy.com/restaurants/the-good-bowl-rs-puram-fc-ranganathapuram-coimbatore-156172
The Good Bowl,https://www.swiggy.com/restaurants/the-good-bowl-saravanamapatti-saravanampatti-coimbatore-194294
The Great Wall of China,https://www.swiggy.com/restaurants/the-great-wall-of-china-buhari-chennai-fame-rs-puram-r-s-puram-west-coimbatore-175162
The Great Wall of China,https://www.swiggy.com/restaurants/the-great-wall-of-china-saravanampatti-akasthyar-nagar-coimbatore-316562
The Great Wall of China,https://www.swiggy.com/restaurants/the-great-wall-of-china-saravanampatti-coimbatore-335599
THE GREESH SHAKES N CREAM ,https://www.swiggy.com/restaurants/the-greesh-shakes-n-cream-hopes-coimbatore-400759
The HUB  CBE  A FUSION CAFE,https://www.swiggy.com/restaurants/the-hub-cbe-a-fusion-cafe-saravanampatti-coimbatore-374704
The Hungry Chick,https://www.swiggy.com/restaurants/the-hungry-chick-vadavalli-rs-puram-coimbatore-176701
 The Hungry Helpers,https://www.swiggy.com/restaurants/the-hungry-helpers-hopes-sri-lakshmi-nagar-coimbatore-325791
The Juicy Project,https://www.swiggy.com/restaurants/the-juicy-project-sai-baba-colony-coimbatore-377670
THE LASSI CORNER,https://www.swiggy.com/restaurants/the-lassi-corner-r-s-puram-coimbatore-408076
The Little China,https://www.swiggy.com/restaurants/the-little-china-r-s-puram-saibaba-colony-coimbatore-143959
The London Shakes,https://www.swiggy.com/restaurants/the-london-shakes-bharathi-park-road-saibaba-colony-coimbatore-55819
The Majestic Hotel,https://www.swiggy.com/restaurants/the-majestic-hotel-nehru-stadium-race-course-coimbatore-50454
The Punjab Express,https://www.swiggy.com/restaurants/the-punjab-express-rs-puram-r-s-puram-west-coimbatore-50071
The Red Box,https://www.swiggy.com/restaurants/the-red-box-hopes-pkd-nagar-coimbatore-189293
The Sandwich club,https://www.swiggy.com/restaurants/the-sandwich-club-saravanampatti-coimbatore-154200
The Sandwich Point,https://www.swiggy.com/restaurants/the-sandwich-point-peelamedu-coimbatore-85452
The Sea Kitchen,https://www.swiggy.com/restaurants/the-sea-kitchen-sai-baba-colony-coimbatore-436662
The Shawarma king,https://www.swiggy.com/restaurants/the-shawarma-king-sai-baba-colony-coimbatore-420057
Theshika Nonvegetarian Restaurant.,https://www.swiggy.com/restaurants/theshika-nonvegetarian-restaurant-saravanampatti-maniyakaranpalayam-coimbatore-409337
The Side Dish Company,https://www.swiggy.com/restaurants/the-side-dish-company-peelamedu-coimbatore-245456
The South Indian Coffee House,https://www.swiggy.com/restaurants/the-south-indian-coffee-house-gandhipuram-papanaicker-palyam-coimbatore-300239
The South Indian Coffee House,https://www.swiggy.com/restaurants/the-south-indian-coffee-house-rs-puram-saibaba-colony-coimbatore-118757
The Table,https://www.swiggy.com/restaurants/the-table-inside-bocs-pizza-keelakarai-coimbatore-142336
The Table,https://www.swiggy.com/restaurants/the-table-inside-zucca-pizza-peelamedu-coimbatore-142331
The Table,https://www.swiggy.com/restaurants/the-table-inside-zucca-pizza-saravanampatti-coimbatore-142335
The Village,https://www.swiggy.com/restaurants/the-village-rs-puram-r-s-puram-west-coimbatore-50084
Thilagam Biriyani,https://www.swiggy.com/restaurants/thilagam-biriyani-r-s-puram-perur-coimbatore-368325
Thinaiyamuthu Millet Restaurant,https://www.swiggy.com/restaurants/thinaiyamuthu-millet-restaurant-nanjundapuram-rd-keelakarai-coimbatore-60004
Thinaiyamuthu Restaurant,https://www.swiggy.com/restaurants/thinaiyamuthu-restaurant-hopes-peelamedu-coimbatore-346654
Thirupathi Mess,https://www.swiggy.com/restaurants/thirupathi-mess-thiruvalluvar-nagar-sowripalayam-pirivu-coimbatore-60005
Thirupathi Restaurant,https://www.swiggy.com/restaurants/thirupathi-restaurant-saravanampatti-coimbatore-399081
Thoopu Kari Virunthu,https://www.swiggy.com/restaurants/thoopu-kari-virunthu-saravanampatti-vinayagapuram-coimbatore-352196
THOZHA RESTAURANT,https://www.swiggy.com/restaurants/thozha-restaurant-peelamedu-coimbatore-439127
Tiffen House,https://www.swiggy.com/restaurants/tiffen-house-r-s-puram-town-hall-coimbatore-209786
Tiffin Box,https://www.swiggy.com/restaurants/tiffin-box-vr-batminton-academy-keelakarai-coimbatore-78278
Tiffinys,https://www.swiggy.com/restaurants/tiffinys-nehru-stadium-gopalapuram-coimbatore-61924
Time to Eat,https://www.swiggy.com/restaurants/time-to-eat-lakshmi-mill-near-airtel-office-saravanampatti-coimbatore-51907
Top touch,https://www.swiggy.com/restaurants/top-touch-sai-baba-colony-coimbatore-413124
Totaram Parantha,https://www.swiggy.com/restaurants/totaram-parantha-race-course-coimbatore-62061
Treat Restaurant,https://www.swiggy.com/restaurants/treat-restaurant-gandhipuram-ram-nagar-coimbatore-62261
U A E,https://www.swiggy.com/restaurants/u-a-e-hopes-coimbatore-403205
UBQ by Barbeque Nation,https://www.swiggy.com/restaurants/ubq-by-barbeque-nation-fun-mall-periyar-nagar-coimbatore-236585
UBQ by Barbeque Nation,https://www.swiggy.com/restaurants/ubq-by-barbeque-nation-town-hall-coimbatore-89576
UCC-UNIQUE CULINARY CRAFTER,https://www.swiggy.com/restaurants/ucc-unique-culinary-crafter-saravanampatti-coimbatore-376727
Ueir Organic Foods,https://www.swiggy.com/restaurants/ueir-organic-foods-sai-baba-colony-coimbatore-389194
UNITY Chicken,https://www.swiggy.com/restaurants/unity-chicken-gandhipuram-balasundaram-layout-coimbatore-325880
Urban Treats,https://www.swiggy.com/restaurants/urban-treats-ramanathapuram-ramnathpuram-coimbatore-82055
URBHAN TADKA,https://www.swiggy.com/restaurants/urbhan-tadka-r-s-puram-coimbatore-419810
Valar Chicken,https://www.swiggy.com/restaurants/valar-chicken-rs-puram-r-s-puram-west-coimbatore-56747
Vaskas Biriyani,https://www.swiggy.com/restaurants/vaskas-biriyani-mkp-road-hopes-coimbatore-51711
Vee Vee Foods,https://www.swiggy.com/restaurants/vee-vee-foods-peelamedu-coimbatore-389537
Veg Crunchy,https://www.swiggy.com/restaurants/veg-crunchy-ramanathapuram-singai-nagar-coimbatore-315592
Velan Chettinadu Hotel,https://www.swiggy.com/restaurants/velan-chettinadu-hotel-goldwins-bus-stop-hopes-coimbatore-379373
Velan Kaappi,https://www.swiggy.com/restaurants/velan-kaappi-race-course-gopalapuram-coimbatore-50253
Velan Kaappi,https://www.swiggy.com/restaurants/velan-kaappi-rs-puram-r-s-puram-west-coimbatore-50051
Velan Kaappi,https://www.swiggy.com/restaurants/velan-kaappi-saibaba-colony-kuppakonam-pudur-coimbatore-50267
Velan Kaappi,https://www.swiggy.com/restaurants/velan-kaappi-trichy-road-palaniappa-nagar-coimbatore-51363
Vel Coffee,https://www.swiggy.com/restaurants/vel-coffee-saravanapatti-coimbatore-420927
Vels Biriyani and Fast food,https://www.swiggy.com/restaurants/vels-biriyani-and-fast-food-coi-ganapathy-coimbatore-397553
Velu Nayaker Mess,https://www.swiggy.com/restaurants/velu-nayaker-mess-peelamedu-chitra-nagar-coimbatore-53184
Velu Nayaker Mess Plus,https://www.swiggy.com/restaurants/velu-nayaker-mess-plus-peelamedu-chinniyampalayam-coimbatore-53185
VENKATESA TIFFIN HOUSE,https://www.swiggy.com/restaurants/venkatesa-tiffin-house-gandhipuram-coimbatore-407872
VENKATESWARA MESS BRAMANAS,https://www.swiggy.com/restaurants/venkateswara-mess-bramanas-ramanathapuram-tnhb-colony-coimbatore-331150
Venusvirunthu,https://www.swiggy.com/restaurants/venusvirunthu-r-s-puram-coimbatore-421881
VICTORIA BLENDS,https://www.swiggy.com/restaurants/victoria-blends-singanallur-ramanathapuram-coimbatore-387089
VIGNESH BHAVAN,https://www.swiggy.com/restaurants/vignesh-bhavan-peelamedu-coimbatore-425787
Vijay Chettinad Mess,https://www.swiggy.com/restaurants/vijay-chettinad-mess-ramanathapuram-rukmani-nagar-coimbatore-135758
